번호(내역),번호(세부),연번,세부사업명,내역사업명,부처명,전문위,26년 예산,인공지능,첨단바이오,양자,우주항공해양,반도체/디스플레이,첨단모빌리티,첨단로봇제조,차세대통신,수소,차세대원자력,이차전지,사이버보안,기초,탄소중립,국방,출연직할,재난안전,지역,기술사업화,인력양성
859.01,,206,한국과학기술연구원연구운영비지원(주요사업비),뇌과학연구사업,과기1,기초기반,"4,500",,,,,,,,,,,,,,,,"4,500",,,,
859.02,,206,한국과학기술연구원연구운영비지원(주요사업비),바이오·메디컬융합연구사업,과기1,기초기반,"8,110",,,,,,,,,,,,,,,,"8,110",,,,
859.05,,206,한국과학기술연구원연구운영비지원(주요사업비),차세대반도체연구사업,과기1,기초기반,"8,051",,,,,,,,,,,,,,,,"8,051",,,,
859.06,,206,한국과학기술연구원연구운영비지원(주요사업비),AI·로봇연구사업,과기1,기초기반,"7,908",,,,,,,,,,,,,,,,"7,908",,,,
859.07,,206,한국과학기술연구원연구운영비지원(주요사업비),첨단소재시스템연구사업,과기1,기초기반,"5,590",,,,,,,,,,,,,,,,"5,590",,,,
859.08,,206,한국과학기술연구원연구운영비지원(주요사업비),지속가능미래기술연구사업,과기1,기초기반,"5,947",,,,,,,,,,,,,,,,"5,947",,,,
859.09,,206,한국과학기술연구원연구운영비지원(주요사업비),협력기반구축사업,과기1,기초기반,"34,431",,,,,,,,,,,,,,,,"34,431",,,,
859.1,,206,한국과학기술연구원연구운영비지원(주요사업비),융복합개방형연구사업,과기1,기초기반,"11,029",,,,,,,,,,,,,,,,"11,029",,,,
859.11,,206,한국과학기술연구원연구운영비지원(주요사업비),기술확산연구사업,과기1,기초기반,"8,984",,,,,,,,,,,,,,,,"8,984",,,"8,984",
859.14,,206,한국과학기술연구원연구운영비지원(주요사업비),장비시스템구축비,과기1,기초기반,"5,506",,,,,,,,,,,,,,,,"5,506",,,,
859.35,,206,한국과학기술연구원연구운영비지원(주요사업비),기후환경연구사업,과기1,기초기반,"8,695",,,,,,,,,,,,,,,,"8,695",,,,
859.36,,206,한국과학기술연구원연구운영비지원(주요사업비),자율구성모듈형휴머노이드개발단,과기1,기초기반,"3,323","3,323",,,,,,,,,,,,,,,"3,323",,,,
859.37,,206,한국과학기술연구원연구운영비지원(주요사업비),한반도탄소위기극복기술개발단,과기1,기초기반,"3,642","3,642",,,,,,,,,,,,,,,"3,642",,,,
859.38,,206,한국과학기술연구원연구운영비지원(주요사업비),노화면역정밀제어혁신치료제개발단,과기1,기초기반,"4,734",,"4,734",,,,,,,,,,,,,,"4,734",,,,
859.39,,206,한국과학기술연구원연구운영비지원(주요사업비),반도체·배터리열폭주방지혁신소재개발단,과기1,기초기반,"3,398",,,,,"3,398",,,,,,"3,398",,,"3,398",,"3,398","3,398",,,
859.4,,206,한국과학기술연구원연구운영비지원(주요사업비),가변형상도심에너지시스템개발단,과기1,기초기반,"4,670",,,,,,,,,,,,,,"4,670",,"4,670",,,,
859.41,,206,한국과학기술연구원연구운영비지원(주요사업비),청정수소융합연구사업,과기1,기초기반,"4,166",,,,,,,,,,,,,,,,"4,166",,,,
859.42,,206,한국과학기술연구원연구운영비지원(주요사업비),저출산극복난임해결기술개발단,과기1,기초기반,"4,435",,"4,435",,,,,,,,,,,,,,"4,435",,,,
859.43,,206,한국과학기술연구원연구운영비지원(주요사업비),AI주도형ADC혁신플랫폼개발단,과기1,기초기반,"6,555","6,555","6,555",,,,,,,,,,,,,,"6,555",,,,
859.44,,206,한국과학기술연구원연구운영비지원(주요사업비),신경질환리밸런싱혁신기술개발단,과기1,기초기반,"6,555",,"6,555",,,,,,,,,,,,,,"6,555",,,,
859.45,,206,한국과학기술연구원연구운영비지원(주요사업비),기계채널표적혁신진통제개발단,과기1,기초기반,"4,370",,"4,370",,,,,,,,,,,,,,"4,370",,,,
860.0,860.0,207,한국과학기술원연구운영비지원(운영경비),,과기1,기초기반,"60,378",,,,,,,,,,,,,,,,"60,378",,,,
860.01,,207,한국과학기술원연구운영비지원(운영경비),인건비,과기1,기초기반,"52,397",,,,,,,,,,,,,,,,"52,397",,,,
860.02,,207,한국과학기술원연구운영비지원(운영경비),경상경비,과기1,기초기반,"7,982",,,,,,,,,,,,,,,,"7,982",,,,
861.0,861.0,208,한국과학기술원연구운영비지원(주요사업비),,과기1,기초기반,"88,161","35,121","2,613","2,972",767,131,,,,,,,194,,,,"88,161",,,"1,446","27,511"
861.01,,208,한국과학기술원연구운영비지원(주요사업비)0.5,학사사업비(기관고유),과기1,기초기반,"21,176",,,,,,,,,,,,,,,,"21,176",,,,
861.05,,208,한국과학기술원연구운영비지원(주요사업비)0.5,과학기술선도기초연구(기관고유),과기1,기초기반,743,,,,,,,,,,,,,,,,743,,,,
861.04,,208,한국과학기술원연구운영비지원(주요사업비)0.5,글로벌선도대학육성지원(기관고유),과기1,기초기반,"4,273",,,,,,,,,,,,,,,,"4,273",,,,
861.47,,208,한국과학기술원연구운영비지원(주요사업비)0.5,학술정보운영,과기1,기초기반,"5,361",,,,,,,,,,,,,,,,"5,361",,,,
861.06,,208,한국과학기술원연구운영비지원(주요사업비)0.5,기관고유센터운영사업(기관고유),과기1,기초기반,"2,790",,,,,,,,,,,,,,,,"2,790",,,,
861.53,,208,한국과학기술원연구운영비지원(주요사업비)0.5,대규모융합연구원운영,과기1,기초기반,813,,,,,,,,,,,,,,,,813,,,,
861.07,,208,한국과학기술원연구운영비지원(주요사업비)0.5,대형연구시설장비운영유지비,과기1,기초기반,691,,,,,,,,,,,,,,,,691,,,,
861.42,,208,한국과학기술원연구운영비지원(주요사업비)0.5,창업및사업화협력(일반사업),과기1,기초기반,"1,446",,,,,,,,,,,,,,,,"1,446",,,"1,446",
861.18,,208,한국과학기술원연구운영비지원(주요사업비)0.5,미래선도형특성화연구사업(일반사업),과기1,기초기반,"5,178",,,,,,,,,,,,,,,,"5,178",,,,
861.17,,208,한국과학기술원연구운영비지원(주요사업비)0.5,창의적인재양성특성화교육사업(일반사업),과기1,기초기반,"3,044",,,,,,,,,,,,,,,,"3,044",,,,
861.19,,208,한국과학기술원연구운영비지원(주요사업비)0.5,장비시스템구축비,과기1,기초기반,"3,099",,,,,,,,,,,,,,,,"3,099",,,,
861.81,,208,한국과학기술원연구운영비지원(주요사업비)0.5,AI국가대표양성(InnoCORE),과기1,기초기반,"26,250","26,250",,,,,,,,,,,,,,,"26,250",,,,"26,250"
861.83,,208,한국과학기술원연구운영비지원(주요사업비)0.5,충북AIBIO영재학교설립추진비,과기1,기초기반,"4,718","4,718",,,,,,,,,,,,,,,"4,718",,,,
861.101,,208,한국과학기술원연구운영비지원(주요사업비)0.5,양자컴퓨터(중성원자)기술개발(KAIST-UNIST),과기1,기초기반,"2,972",,,"2,972",,,,,,,,,,,,,"2,972",,,,
861.102,,208,한국과학기술원연구운영비지원(주요사업비)0.5,휴먼디지털트윈기술(DGIST-KAIST-GIST-UNIST),과기1,기초기반,953,953,953,,,,,,,,,,,,,,953,,,,
861.97,,208,한국과학기술원연구운영비지원(주요사업비)0.5,AI전사양성사업(일반사업),과기1,기초기반,"2,225","2,225",,,,,,,,,,,,,,,"2,225",,,,
861.98,,208,한국과학기술원연구운영비지원(주요사업비)0.5,InnoCORELinkKAIST(일반사업),과기1,기초기반,975,975,,,,,,,,,,,,,,,975,,,,
861.99,,208,한국과학기술원연구운영비지원(주요사업비)0.5,유해선충방제바이오신소재맞춤형세포공장개발(KAIST-UNIST),과기1,기초기반,"1,457",,"1,457",,,,,,,,,,,,,,"1,457",,,,
1119.0,1119.0,209,한국과학기술원한국과학영재학교지원,,과기1,기초기반,"19,172",,,,,,,,,,,,,,,,"19,172",,,,
1119.01,,209,한국과학기술원한국과학영재학교지원,인건비,과기1,기초기반,"10,569",,,,,,,,,,,,,,,,"10,569",,,,
1119.02,,209,한국과학기술원한국과학영재학교지원,경상경비,과기1,기초기반,"1,479",,,,,,,,,,,,,,,,"1,479",,,,
1119.03,,209,한국과학기술원한국과학영재학교지원,학사사업비(기관고유),과기1,기초기반,"7,124",,,,,,,,,,,,,,,,"7,124",,,,
862.0,862.0,210,한국과학기술정보연구원연구운영비지원(운영경비),,과기1,인공지능ICT,"42,469",,,,,,,,,,,,,,,,"42,469",,,,
862.01,,210,한국과학기술정보연구원연구운영비지원(운영경비),인건비,과기1,인공지능ICT,"39,977",,,,,,,,,,,,,,,,"39,977",,,,
862.02,,210,한국과학기술정보연구원연구운영비지원(운영경비),경상경비,과기1,인공지능ICT,"2,492",,,,,,,,,,,,,,,,"2,492",,,,
863.0,863.0,211,한국과학기술정보연구원연구운영비지원(주요사업비),,과기1,인공지능ICT,"70,007","28,827",,,,,,,"5,660",,,,"6,562",,,,"70,007","6,562",,,
863.08,,211,한국과학기술정보연구원연구운영비지원(주요사업비),장비시스템구입비,과기1,인공지능ICT,"3,208",,,,,,,,,,,,,,,,"3,208",,,,
863.38,,211,한국과학기술정보연구원연구운영비지원(주요사업비),컴퓨팅인프라구축및운영,과기1,인공지능ICT,"24,991",,,,,,,,,,,,,,,,"24,991",,,,
863.39,,211,한국과학기술정보연구원연구운영비지원(주요사업비),데이터플랫폼인프라구축및운영,과기1,인공지능ICT,"15,205","15,205",,,,,,,,,,,,,,,"15,205",,,,
863.4,,211,한국과학기술정보연구원연구운영비지원(주요사업비),고유임무기반국가전략기술R&D,과기1,인공지능ICT,"6,473",,,,,,,,,,,,,,,,"6,473",,,,
863.41,,211,한국과학기술정보연구원연구운영비지원(주요사업비),고유임무기반국민체감형R&D,과기1,인공지능ICT,"4,266",,,,,,,,,,,,,,,,"4,266",,,,
863.42,,211,한국과학기술정보연구원연구운영비지원(주요사업비),AI-화이트해커기반해킹제로시스템개발,과기1,인공지능ICT,"6,562","6,562",,,,,,,,,,,"6,562",,,,"6,562","6,562",,,
863.43,,211,한국과학기술정보연구원연구운영비지원(주요사업비),생활하수활용질병AI조기경보개발,과기1,인공지능ICT,"3,642","3,642",,,,,,,,,,,,,,,"3,642",,,,
863.45,,211,한국과학기술정보연구원연구운영비지원(주요사업비),차세대유무선통신통합게이트웨이개발,과기1,인공지능ICT,"5,660",,,,,,,,"5,660",,,,,,,,"5,660",,,,
260148.0,260148.0,212,한국과학기술한림원(R&D),,과기1,기초기반,"3,624",,,,,,,,,,,,,,,,,,,,
260148.01,,212,한국과학기술한림원(R&D),과학기술정책연구및자문,과기1,기초기반,"2,236",,,,,,,,,,,,,,,,,,,,
260148.02,,212,한국과학기술한림원(R&D),과학기술인재양성,과기1,기초기반,439,,,,,,,,,,,,,,,,,,,,
260148.03,,212,한국과학기술한림원(R&D),과학기술국제교류증진,과기1,기초기반,949,,,,,,,,,,,,,,,,,,,,
869.0,869.0,213,한국기계연구원연구운영비지원(운영경비),,과기1,기계소재,"34,985",,,,,,,,,,,,,,,,"34,985",,,,
869.01,,213,한국기계연구원연구운영비지원(운영경비),인건비,과기1,기계소재,"30,904",,,,,,,,,,,,,,,,"30,904",,,,
869.02,,213,한국기계연구원연구운영비지원(운영경비),경상경비,과기1,기계소재,"4,081",,,,,,,,,,,,,,,,"4,081",,,,
870.0,870.0,214,한국기계연구원연구운영비지원(주요사업비),,과기1,기계소재,"50,500","18,133",,,,"6,409",,"10,671",,"4,413",,,,,"11,064",,"50,500",,,"4,060",
870.28,,214,한국기계연구원연구운영비지원(주요사업비),산업계지원및미래유망기계산업기획,과기1,기계소재,"4,060",,,,,,,,,,,,,,,,"4,060",,,"4,060",
870.45,,214,한국기계연구원연구운영비지원(주요사업비),첨단로봇및제조장비기술개발사업,과기1,기계소재,"11,723","11,723",,,,,,,,,,,,,,,"11,723",,,,
870.46,,214,한국기계연구원연구운영비지원(주요사업비),무탄소/고효율에너지기계기술개발사업,과기1,기계소재,"7,703",,,,,,,,,,,,,,,,"7,703",,,,
870.47,,214,한국기계연구원연구운영비지원(주요사업비),기계엔지니어링디지털전환기술개발사업,과기1,기계소재,"7,355",,,,,,,,,,,,,,,,"7,355",,,,
870.48,,214,한국기계연구원연구운영비지원(주요사업비),(기관전략개발단)미래산업용20K대용량모듈형극저온냉각시스템개발,과기1,기계소재,"6,752",,,,,,,,,,,,,,"6,752",,"6,752",,,,
870.49,,214,한국기계연구원연구운영비지원(주요사업비),(기관전략개발단)설계엔지니어링자율화를위한AIAgent개발,과기1,기계소재,"6,410","6,410",,,,,,"6,410",,,,,,,,,"6,410",,,,
870.5,,214,한국기계연구원연구운영비지원(주요사업비),(기관전략개발단)반도체제조용차세대플라즈마식각장비개발,과기1,기계소재,"2,185",,,,,"2,185",,,,,,,,,,,"2,185",,,,
870.53,,214,한국기계연구원연구운영비지원(주요사업비),(기관전략개발단)폐플라스틱열분해플랜트기술개발및실증,과기1,기계소재,"4,312",,,,,,,,,,,,,,"4,312",,"4,312",,,,
871.0,871.0,215,한국기초과학지원연구원연구운영비지원(운영경비),,과기1,기초기반,"29,929",,,,,,,,,,,,,,,,"29,929",,,,
871.01,,215,한국기초과학지원연구원연구운영비지원(운영경비),인건비,과기1,기초기반,"26,953",,,,,,,,,,,,,,,,"26,953",,,,
871.02,,215,한국기초과학지원연구원연구운영비지원(운영경비),경상경비,과기1,기초기반,"2,976",,,,,,,,,,,,,,,,"2,976",,,,
872.0,872.0,216,한국기초과학지원연구원연구운영비지원(주요사업비),,과기1,기초기반,"49,988","2,913","4,013",,,"5,693",,,,,,,,,,,"49,988","2,913",,"2,100",
872.21,,216,한국기초과학지원연구원연구운영비지원(주요사업비),분석과학특성화연구,과기1,기초기반,"10,000",,,,,,,,,,,,,,,,"10,000",,,,
872.23,,216,한국기초과학지원연구원연구운영비지원(주요사업비),분석과학인프라구축및과학기술현안대응,과기1,기초기반,"3,693",,,,,,,,,,,,,,,,"3,693",,,,
872.24,,216,한국기초과학지원연구원연구운영비지원(주요사업비),국가연구시설장비운영,과기1,기초기반,"12,589",,,,,,,,,,,,,,,,"12,589",,,,
872.07,,216,한국기초과학지원연구원연구운영비지원(주요사업비),장비시스템구입비,과기1,기초기반,"13,000",,,,,,,,,,,,,,,,"13,000",,,,
872.36,,216,한국기초과학지원연구원연구운영비지원(주요사업비),연구장비산업화기술개발및지원,과기1,기초기반,"2,100",,,,,,,,,,,,,,,,"2,100",,,"2,100",
872.38,,216,한국기초과학지원연구원연구운영비지원(주요사업비),췌장암예측메디칩개발,과기1,기초기반,"2,913","2,913","2,913",,,,,,,,,,,,,,"2,913","2,913",,,
872.39,,216,한국기초과학지원연구원연구운영비지원(주요사업비),고전력에너지시스템용전력반도체개발,과기1,기초기반,"5,693",,,,,"5,693",,,,,,,,,,,"5,693",,,,
260031.0,260031.0,217,한국나노기술원지원,,과기1,양자반도체,"3,110",,,,,"3,110",,,,,,,,,,,,,,,"3,110"
260031.01,,217,한국나노기술원지원,화합물반도체고급인력양성,과기1,양자반도체,"3,110",,,,,"3,110",,,,,,,,,,,,,,,"3,110"
875.0,875.0,218,한국뇌연구원연구운영비지원(운영경비),,과기1,생명의료,"15,935",,,,,,,,,,,,,,,,"15,935",,,,
875.01,,218,한국뇌연구원연구운영비지원(운영경비),인건비,과기1,생명의료,"12,920",,,,,,,,,,,,,,,,"12,920",,,,
875.02,,218,한국뇌연구원연구운영비지원(운영경비),경상경비,과기1,생명의료,"3,015",,,,,,,,,,,,,,,,"3,015",,,,
876.0,876.0,219,한국뇌연구원연구운영비지원(주요사업비),,과기1,생명의료,"24,434",,"4,473",,,,,,,,,,,,,,"24,434",,,,
876.11,,219,한국뇌연구원연구운영비지원(주요사업비),허브-스포크기반융합뇌연구(기관고유사업비),과기1,생명의료,"5,351",,,,,,,,,,,,,,,,"5,351",,,,
876.1,,219,한국뇌연구원연구운영비지원(주요사업비),뇌신경망및뇌질환중점연구,과기1,생명의료,"8,227",,,,,,,,,,,,,,,,"8,227",,,,
876.07,,219,한국뇌연구원연구운영비지원(주요사업비),국가뇌연구육성지원고도화,과기1,생명의료,650,,,,,,,,,,,,,,,,650,,,,
876.22,,219,한국뇌연구원연구운영비지원(주요사업비),KBRIBrainBrand사업,과기1,생명의료,400,,,,,,,,,,,,,,,,400,,,,
876.03,,219,한국뇌연구원연구운영비지원(주요사업비),정보시스템구축(일반사업),과기1,생명의료,900,,,,,,,,,,,,,,,,900,,,,
876.21,,219,한국뇌연구원연구운영비지원(주요사업비),뇌연구인프라운영활용활성화,과기1,생명의료,"2,583",,,,,,,,,,,,,,,,"2,583",,,,
876.04,,219,한국뇌연구원연구운영비지원(주요사업비),장비시스템구축,과기1,생명의료,"1,850",,,,,,,,,,,,,,,,"1,850",,,,
876.23,,219,한국뇌연구원연구운영비지원(주요사업비),다차원융합기술기반뇌발달질환진단·치료기기개발,과기1,생명의료,"2,652",,"2,652",,,,,,,,,,,,,,"2,652",,,,
876.24,,219,한국뇌연구원연구운영비지원(주요사업비),생애전주기뇌질환타겟브레인리부팅치료제개발,과기1,생명의료,"1,821",,"1,821",,,,,,,,,,,,,,"1,821",,,,
880.0,880.0,220,한국생명공학연구원연구운영비지원(운영경비),,과기1,생명의료,"47,424",,,,,,,,,,,,,,,,"47,424",,,,
880.01,,220,한국생명공학연구원연구운영비지원(운영경비),인건비,과기1,생명의료,"38,838",,,,,,,,,,,,,,,,"38,838",,,,
880.02,,220,한국생명공학연구원연구운영비지원(운영경비),경상경비,과기1,생명의료,"8,586",,,,,,,,,,,,,,,,"8,586",,,,
881.0,881.0,221,한국생명공학연구원연구운영비지원(주요사업비),,과기1,생명의료,"58,166","6,555","33,948",,,,,,,,,,,,,,"58,166",,,,
881.06,,221,한국생명공학연구원연구운영비지원(주요사업비),장비시스템구입비,과기1,생명의료,"3,688",,,,,,,,,,,,,,,,"3,688",,,,
